,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
0,1.17,0.0001,0.0001,0.0001,1.01,0.24,0.0001,0.0001,0.0001,0.0001,5.81,0.85,0.0001,0.0001,0.0001,0.51,0.0001,0.13,0.53,1.38,0.19,3.46,0.33,0.0001,0.37,0.0001,0.0001,0.0001,0.49,0.0001,0.47,0.0001,1.56,0.0001,0.89,0.81,0.16,0.0001,0.63,0.73,0.0001,9.71,0.0001,0.43,0.0001,0.0001,0.0001,0.46,0.32,0.0001,0.0001,1.2,0.59,2.07,0.77,0.61,1.44,0.0001,0.37,0.0001,2.3,1.14,1.2,0.0001,0.0001,0.0001,0.09,0.0001,0.0001,0.0001,1.07,0.53,0.0001,0.05,0.0001,0.06,0.0001,0.17,1e-05,0.0001,0.0001,0.29,0.0001,0.0001,2.15,0.59,1.58,0.0001,0.37,0.71,0.2,0.0001,0.02,0.0001,0.23,0.0001,0.77,0.45,0.51,0.0001,0.68,0.0001,0.04,0.0001,0.0001,0.06,0.0001,0.0001,0.0001
1,0.0001,1.07,0.0001,1.1,1.9,0.0001,0.0001,0.56,0.0001,0.0001,3.84,0.0001,0.0001,0.0001,0.0001,0.0001,0.91,0.0001,0.86,0.57,0.55,3.2,0.07,0.94,0.71,0.0001,0.0001,0.0001,1.26,0.0001,0.0001,0.0001,0.33,0.53,0.53,0.0001,0.0001,0.25,0.36,1.98,1.3,5.05,0.98,0.68,0.0001,0.47,0.0001,0.49,1.08,0.04,0.0001,0.0001,0.45,0.0001,1.62,0.0001,0.44,0.1,0.0001,0.0001,1.61,0.34,0.92,0.0001,0.0001,0.43,0.0001,0.0001,0.6,0.0001,2.17,0.0001,0.0001,0.29,0.0001,0.0001,0.0001,0.28,1e-05,1.54,0.0001,1.66,0.0001,0.7,1.61,1.76,0.0001,0.0001,0.0001,0.24,0.1,0.15,1.26,0.0001,0.0001,0.0001,0.09,0.26,0.0001,0.0001,0.0001,1.12,0.0001,0.45,0.0001,0.14,0.0001,0.0001,0.0001
2,0.0001,1.73,0.0001,1.54,2.01,0.0001,0.0001,2.68,1.5,0.0001,1.81,0.0001,0.0001,0.0001,0.89,0.0001,0.9,1.13,0.0001,0.0001,0.19,1.46,0.33,0.14,0.0001,0.0001,0.0001,0.0001,1.49,0.44,0.0001,0.0001,0.0001,0.0001,0.89,0.0001,0.0001,0.0001,0.0001,0.73,1.77,1.71,0.65,0.43,0.0001,2.3,0.0001,0.46,0.32,0.59,0.31,0.0001,0.0001,0.07,1.77,0.0001,0.0001,1.43,0.37,0.0001,1.3,0.0001,0.0001,0.41,0.0001,1.58,0.09,0.62,1.05,0.0001,1.07,0.0001,0.0001,1.05,0.0001,0.06,0.0001,0.0001,1e-05,2.79,0.42,1.29,0.0001,2.33,1.15,1.59,0.0001,0.0001,0.0001,0.71,0.2,0.0001,0.02,1.35,0.23,0.3,0.0001,0.45,0.51,0.0001,0.0001,0.86,0.04,0.56,0.0001,0.06,0.78,0.0001,0.0001
3,0.54,5.07,0.16,1.1,1.9,0.0001,0.92,2.56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.7,0.79,0.91,0.57,0.0001,0.0001,0.0001,0.0001,1.07,0.94,0.0001,0.0001,0.0001,0.0001,1.26,0.0001,0.0001,0.0001,0.0001,0.53,0.53,0.0001,0.66,0.0001,0.0001,0.98,2.3,0.05,0.98,0.0001,0.0001,2.47,0.0001,1.49,1.08,0.04,0.0001,0.0001,0.45,0.0001,1.62,0.0001,0.0001,2.1,0.0001,0.0001,0.61,0.0001,0.0001,0.0001,0.0001,1.43,0.0001,0.66,0.0001,0.0001,1.17,0.0001,0.0001,1.29,0.0001,0.66,0.0001,0.0001,0.0001,4.54,0.0001,1.66,0.0001,4.7,0.61,0.76,0.0001,0.0001,0.0001,0.24,0.1,0.15,0.26,0.58,0.84,0.88,0.09,0.26,0.0001,0.45,0.0001,0.12,0.0001,0.45,0.0001,0.0001,0.58,0.24,0.0001
4,0.0001,2.73,0.0001,0.54,1.01,0.0001,0.93,1.68,0.0001,0.0001,0.81,0.0001,0.87,0.95,0.0001,0.51,0.0001,1.13,0.0001,0.38,0.0001,0.0001,1.33,1.14,0.0001,0.0001,0.0001,0.0001,0.49,0.0001,0.0001,0.73,0.0001,0.0001,0.0001,0.0001,0.16,0.0001,0.0001,1.73,0.77,0.0001,0.0001,0.0001,0.0001,1.3,0.32,0.46,0.0001,0.0001,0.0001,0.0001,0.59,0.07,0.77,0.0001,0.0001,0.43,0.0001,0.0001,0.0001,0.0001,0.0001,0.41,0.0001,0.58,0.0001,1.62,0.0001,0.27,1.07,0.0001,0.0001,0.05,1.11,1.06,0.0001,0.0001,0.0001,3.79,0.0001,4.29,0.0001,3.33,0.15,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.35,0.23,0.3,0.0001,0.0001,0.51,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.78,1.34,0.0001
5,0.0001,1.07,1.16,0.0001,0.0001,0.0001,1.92,1.56,0.0001,0.0001,0.0001,0.0001,0.88,0.79,0.0001,1.79,0.0001,2.57,0.0001,0.57,0.0001,0.0001,1.07,0.0001,0.0001,0.0001,0.0001,0.0001,0.26,0.0001,0.56,0.45,0.0001,0.53,0.0001,0.08,0.66,0.25,0.0001,0.98,1.3,0.0001,0.0001,0.0001,1.7,0.0001,0.0001,1.49,0.0001,0.04,0.0001,0.0001,0.45,0.0001,0.0001,0.0001,0.0001,0.1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.43,0.0001,1.66,0.0001,1.62,2.17,1.46,0.12,0.29,3.18,1.66,0.0001,0.0001,0.0001,1.54,0.87,4.66,0.0001,1.7,0.0001,0.0001,0.0001,0.0001,0.8,0.24,0.1,0.15,0.26,1.58,0.84,0.0001,0.09,0.26,1.01,0.0001,0.0001,0.12,0.0001,0.0001,0.0001,0.0001,0.58,0.24,0.0001
6,0.17,1.73,0.0001,0.0001,1.01,0.0001,0.0001,1.68,0.0001,0.4,0.0001,0.85,0.87,0.95,0.0001,0.51,0.0001,3.13,0.0001,0.0001,0.19,0.0001,0.33,0.14,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.47,0.0001,0.0001,0.0001,0.0001,0.0001,0.16,0.0001,0.0001,2.73,2.77,0.0001,0.65,0.0001,2.06,0.3,0.0001,1.46,0.0001,0.0001,0.0001,0.2,1.59,0.07,0.0001,1.61,0.0001,0.0001,0.0001,0.57,0.0001,0.0001,0.0001,0.0001,0.95,1.58,0.09,1.62,0.05,2.27,2.07,0.53,1.94,0.0001,3.11,1.06,0.0001,0.0001,0.0001,0.0001,0.42,1.29,0.94,0.0001,0.15,0.0001,0.0001,0.0001,2.37,0.0001,0.2,0.0001,0.0001,2.35,0.23,0.0001,0.77,0.45,0.51,0.0001,0.68,0.0001,0.04,0.0001,2.33,0.06,0.78,0.34,0.0001
7,0.0001,1.07,0.16,0.0001,0.0001,0.0001,0.0001,0.56,0.0001,0.14,0.0001,1.64,0.0001,0.0001,0.0001,0.0001,0.0001,0.57,0.0001,0.0001,0.0001,0.0001,0.07,0.0001,0.71,0.0001,0.0001,0.0001,0.26,0.0001,0.56,0.45,0.0001,0.53,0.53,0.08,0.0001,0.25,0.0001,1.98,0.3,0.0001,0.98,0.68,1.7,0.47,0.51,1.49,0.08,0.04,0.0001,0.0001,1.45,0.75,0.0001,1.81,0.0001,0.1,0.0001,0.86,0.0001,0.0001,0.0001,0.0001,0.92,1.43,0.0001,0.66,0.0001,0.62,2.17,0.46,3.12,0.0001,1.18,1.66,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.72,0.0001,0.0001,0.0001,0.0001,0.0001,0.8,0.0001,0.1,0.15,0.0001,2.58,0.84,0.0001,0.09,0.26,0.0001,0.45,0.0001,0.0001,0.79,0.45,1.95,0.0001,0.58,1.24,0.0001
8,0.17,0.0001,0.0001,0.0001,0.0001,0.24,0.0001,1.68,0.0001,0.4,0.0001,1.85,0.87,0.0001,0.0001,0.0001,0.0001,0.0001,1.53,0.0001,0.19,0.0001,1.33,0.14,0.0001,0.0001,0.0001,0.4,0.0001,0.0001,1.47,0.0001,0.0001,0.97,0.89,0.0001,0.16,0.0001,0.63,0.73,0.0001,0.0001,0.0001,1.43,1.06,1.3,1.32,0.46,0.0001,0.59,0.0001,1.2,0.0001,0.07,0.0001,0.61,0.0001,0.43,0.0001,0.57,0.3,0.0001,0.0001,0.0001,0.0001,0.58,0.09,0.0001,0.05,0.27,2.07,0.53,1.94,0.05,0.11,0.06,0.0001,0.17,0.0001,0.0001,0.0001,0.0001,0.0001,0.33,0.0001,0.0001,0.0001,0.8,0.0001,0.0001,0.0001,0.0001,0.02,1.35,1.23,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.04,0.0001,1.33,0.06,0.0001,0.34,0.0001
9,0.0001,0.0001,0.16,1.1,0.9,1.4,0.0001,0.56,0.0001,0.14,1.84,1.64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.86,0.0001,0.0001,0.0001,1.07,0.0001,0.0001,0.0001,0.0001,1.43,0.26,0.0001,0.56,0.45,0.0001,0.0001,1.53,1.08,0.0001,0.25,1.36,0.98,0.3,1.05,0.0001,0.68,0.0001,1.47,0.0001,0.49,0.0001,0.04,0.0001,0.0001,0.0001,0.0001,0.0001,0.81,0.0001,0.1,0.19,0.86,0.61,0.0001,0.0001,0.0001,0.0001,0.43,0.0001,0.66,0.0001,0.0001,0.17,0.46,0.12,0.29,0.0001,0.66,0.58,0.28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.76,0.0001,1.01,0.0001,0.0001,0.0001,0.15,0.26,0.0001,0.84,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.12,0.0001,0.0001,0.95,0.0001,0.0001,0.24,0.0001
10,0.0001,0.0001,0.0001,0.54,2.01,2.24,0.0001,0.0001,0.0001,0.0001,1.81,0.0001,0.0001,0.95,0.0001,0.51,0.0001,0.0001,1.53,0.0001,0.19,0.0001,0.33,0.14,0.0001,0.0001,0.0001,2.4,0.49,0.0001,0.47,0.0001,0.0001,0.0001,0.89,0.0001,0.16,0.0001,0.63,0.73,0.0001,0.71,0.0001,0.0001,0.06,0.3,0.32,0.46,1.32,0.0001,0.0001,0.2,0.59,0.07,0.0001,0.61,1.44,0.0001,0.37,1.57,0.3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.05,0.0001,0.0001,1.53,0.0001,1.05,0.0001,0.06,0.0001,3.17,0.0001,0.0001,0.42,0.29,0.94,0.0001,0.0001,0.0001,0.58,0.0001,0.37,0.0001,0.0001,1.88,0.02,0.35,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.04,0.0001,0.0001,1.06,0.0001,0.34,0.72
11,0.54,0.0001,0.0001,1.1,1.9,2.4,0.0001,0.0001,0.0001,0.14,0.0001,0.0001,0.0001,2.79,0.0001,0.0001,0.0001,0.0001,0.86,0.0001,0.0001,0.0001,0.07,0.0001,0.0001,0.0001,0.0001,2.43,0.26,0.0001,0.0001,0.0001,0.33,0.0001,0.53,0.0001,0.66,0.25,0.36,0.98,1.3,1.05,0.98,0.0001,0.0001,0.47,0.51,1.49,1.08,0.04,0.0001,0.0001,1.45,0.0001,0.62,0.81,1.44,0.0001,0.19,0.86,0.61,0.0001,0.0001,0.0001,0.92,0.0001,0.0001,0.66,0.6,0.0001,0.0001,1.46,0.12,0.29,0.0001,0.0001,0.0001,3.28,0.0001,0.54,0.0001,0.66,0.72,0.0001,0.61,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.15,0.0001,0.58,0.0001,0.88,0.09,0.0001,0.0001,0.45,0.0001,0.12,0.0001,0.0001,0.0001,0.14,0.0001,0.24,0.28
12,0.17,0.0001,0.0001,0.54,0.0001,1.24,0.93,1.68,0.0001,0.4,0.0001,0.0001,0.87,2.95,0.0001,0.0001,0.0001,0.13,0.0001,0.38,0.19,0.0001,0.0001,0.0001,0.0001,0.98,0.0001,1.4,0.49,0.44,0.0001,0.0001,0.0001,0.0001,0.89,0.0001,0.16,0.0001,0.63,0.73,2.77,2.71,0.0001,0.0001,0.0001,0.3,0.32,0.46,0.32,0.0001,0.0001,0.2,3.59,0.0001,0.0001,0.0001,1.44,0.0001,0.37,0.0001,1.3,0.0001,0.0001,0.0001,0.95,0.0001,0.0001,0.62,0.05,0.0001,1.07,1.53,0.0001,0.0001,0.0001,0.06,0.0001,2.17,0.0001,3.79,0.42,1.29,0.0001,0.0001,1.15,0.0001,1.58,0.0001,0.0001,0.0001,0.0001,0.88,0.0001,0.0001,0.0001,1.3,0.0001,0.0001,0.0001,0.0001,0.68,0.86,0.04,0.0001,0.0001,0.06,0.0001,0.34,0.72
